app_id,reviewId,userName,score,at,content,thumbsUpCount,replyContent,repliedAt,label
com.shopee.id,5b46dd6c-41b8-46d7-9dd6-f44bbd733592,An-Nursy 9191 Nurdin & Susi,5,2026-01-03 22:16:06,"puas belanja di Shopee,yang penting pinter"" cari toko nya",0,Hi Kak An-Nursy 9191 Nurdin & Susi makasih ya untuk reviewnya. Kuy kepoin sosial media resmi shopee biar Kakak tau update promo yang saat ini tersedia hehe. Jangan sungkan chat aku di dm IG @ShopeeCare_ID  ya kalo kamu ada pertanyaan atau kendala seputar shopee. ^RB,2026-01-03 23:32:06,positif
com.shopee.id,52dc31bb-83b2-4931-9ba4-61eb97d488b8,Ijul Julkarnaen,1,2026-01-03 22:13:59,"shopi tidak sesuai dengan pesanan sangat mengecewakan sekali tidak sesuai dengan pesanan ngga ada respon luh sangat mengecewakan sekali tidak ada respon tidak amanah, tidak mau tanggung jawab saya ngga senang sekali kembalikan uang saya ngga ridho saya masa di beri barang rijek buat apa an barang rijek lu mau ngga tuh, ngga sesuai pesanannya, ngga sesuai dengan Poto nya ngomong sama orang budek ngga ada respon",7,"Hai kak Ijul Julkarnaen, maaf ya sudah buat kmu gak nyaman terkait kendala kamu. Agar bisa aku bantu, infoin ke aku detail kendala kamu dan screenshot review ini ke aku melalui DM Instagram @shopee_id/@shopeecare_id. Stay safe ^AS",2025-11-30 23:47:02,negatif
com.shopee.id,bbf23057-0ddc-4a3c-bb07-4ca0bee02d55,Alifa awanis,1,2026-01-03 22:08:02,"untuk kali ini aku menyesal beli di shopee, pengiriman telat terus nggak satu atau dua kali pengirimannya telat terus",0,"Hai Kak Alifa awanis, makasih ya buat penilaiannya. Shopee akan terus tingkatkan pelayanan yg terbaik biar kakak makin nyaman belanja di Shopee. Masukan kakak akan tim Shopee jadikan evaluasi untuk memberikan pelayanan terbaik kedepannya. Kalo ada pertanyaan terkait shopee bisa Dm IG @Shopee_id ya. Stay safe ^EC",2026-01-03 23:30:26,negatif
com.shopee.id,6bdd708f-edd1-46f2-af37-0d550cbcd9e9,Tri Kanovi,5,2026-01-03 22:07:09,Suka,0,"Hai Kak Tri Kanovi, makasih ya buat penilaiannya, semoga Shopee terus bisa kasih pelayanan yg terbaik buat kakak. Shopee juga akan terus tingkatkan pelayanan yg terbaik biar kakak makin nyaman, aman dan asik belanja/bertransaksi di Shopee. yuk pantengin terus sosmed shopee biar kakak tahu update info promo menariknya. Have a Nice day ka^EC",2026-01-03 23:23:41,positif
com.shopee.id,54416d23-2c64-4111-a0e9-9b43bbd72be5,Asiyah Fahmi,3,2026-01-03 22:04:35,"saat main game biasanya sering tiba2 masuk ke shopee, tapi yg paling menyenangkan bisa beli apapun, ya tapi harganya gak ngotak",0,,,netral
com.shopee.id,ba33fb42-4eb8-4785-9160-88fa9aefa285,Wanda gading,5,2026-01-03 22:03:40,mantap,0,"Hai Kak Wanda gading, makasih ya buat penilaiannya, semoga Shopee terus bisa kasih pelayanan yg terbaik buat kakak. Shopee juga akan terus tingkatkan pelayanan yg terbaik biar kakak makin nyaman, aman dan asik belanja/bertransaksi di Shopee. yuk pantengin terus sosmed shopee biar kakak tahu update info promo menariknya. Have a Nice day ka^EC",2026-01-03 23:23:07,positif
com.shopee.id,00a11588-28ab-4a30-b9b4-44720cbdf150,Laughing Coffin,3,2026-01-03 21:57:55,Server shoope kenapa sekarang sering bermasalah? susah untuk terhubung ke internet dan memuat halaman juga lama,0,"Hai kak Laughing Coffin,  makasih ya buat apresiasi kamu udh review dan kasih full star utk Shopee. yuk tingkatin terus pembelanjaan kamu dan jangan lupa pantengin terus updatean Shopee di sosmed resmi Shopee biar kamu ga ketinggalan update promo seru dari Shopee. Have a nice day ^PD",2026-01-03 23:31:41,netral
com.shopee.id,7ca47427-04a9-4ff1-9c06-d338b77afd87,Wahyudi Winarta,5,2026-01-03 21:56:17,"saya senang dengan aplikasi ini, memudahkan saya dalam memenuhi kebutuhan.",0,"Hai kak Wahyudi Winarta,  makasih ya buat apresiasi kamu udh review dan kasih full star utk Shopee. yuk tingkatin terus pembelanjaan kamu dan jangan lupa pantengin terus updatean Shopee di sosmed resmi Shopee biar kamu ga ketinggalan update promo seru dari Shopee. Have a nice day ^PD",2026-01-03 23:33:44,positif
com.shopee.id,4ee441ef-e8a2-41d3-81e7-cb226f2e22a2,Aji Permadi,5,2026-01-03 21:55:56,"bagussss cuma tokonya tolong di saring, pesan sudah dari tanggal 28 Des 2025 sampai sekarang tanggal 3 Jan 2026 di laporan nya masih saja dikemas belum dikirim2",0,"Hai kak Aji Permadi, maaf yaa udh buat ga nyaman terkait kendala yg km alami. agar aku bisa bantu cek boleh infoin Username Shopee dan No. Pesanan kakak melalui DM IG @Shopee_id. Sehat selalu ^PD",2026-01-03 23:34:42,positif
com.shopee.id,b52741de-4308-4288-9b4e-460a60c7fca9,Jolanda Manoppo,5,2026-01-03 21:55:02,mantap,0,"Hai kak Jolanda Manoppo,  makasih ya buat apresiasi kamu udh review dan kasih full star utk Shopee. yuk tingkatin terus pembelanjaan kamu dan jangan lupa pantengin terus updatean Shopee di sosmed resmi Shopee biar kamu ga ketinggalan update promo seru dari Shopee. Have a nice day ^PD",2026-01-03 23:35:19,positif
com.shopee.id,8f73cd60-7382-41b1-b450-469dce11ad1f,marsha skibidi,2,2026-01-03 21:48:02,"eh shoppe, iklan lu kebanyakan bikin kesel aja",0,"Hai kak marsha skibidi, makasih ya buat bintangnya. maaf banget ya udah bikin kakak nggak nyaman dg iklan yg ada di aplikasi shopee. itu tujuannya biar kakak tahu produk & promo yg ada dan lagi berjalan di shopee. semoga kedepannya shopee bisa lebih baik lagi. kalau ada kendala terkait shopee bisa langsung DM IG @Shopee_id. Be happy^PD",2026-01-03 23:45:38,negatif
com.shopee.id,82185bac-b40a-43c7-938d-d953c17c9b0e,Ari Dwi nopani,5,2026-01-03 21:47:31,"Aplikasi belanja no.1 terbagus 👍 Tapi, kenapa setiap baca novel di aplikasi, selalu muncul loh shop 😭😭",0,"Hai kak Ari Dwi nopani,  makasih ya buat apresiasi kamu udh review dan kasih full star utk Shopee. yuk tingkatin terus pembelanjaan kamu dan jangan lupa pantengin terus updatean Shopee di sosmed resmi Shopee biar kamu ga ketinggalan update promo seru dari Shopee. Have a nice day ^PD",2026-01-03 23:44:59,positif
com.shopee.id,b5caf1ba-6c62-4487-a51f-0528d92174bd,Agus Hari,1,2026-01-03 21:43:49,iklan ini sangat mengganggu,0,"Hai kak Agus Hari, makasih ya buat bintangnya. maaf banget ya udah bikin kakak nggak nyaman dg iklan yg ada di aplikasi shopee. itu tujuannya biar kakak tahu produk & promo yg ada dan lagi berjalan di shopee. semoga kedepannya shopee bisa lebih baik lagi. kalau ada kendala terkait shopee bisa langsung DM IG @Shopee_id. Be happy^PD",2026-01-03 23:44:23,negatif
com.shopee.id,4a934c17-2002-4833-8f94-4ae29b734d24,Zulham Rawanda chan,5,2026-01-03 21:41:58,bagus sekali,0,"Hai kak Zulham Rawanda chan,  makasih ya buat apresiasi kamu udh review dan kasih full star utk Shopee. yuk tingkatin terus pembelanjaan kamu dan jangan lupa pantengin terus updatean Shopee di sosmed resmi Shopee biar kamu ga ketinggalan update promo seru dari Shopee. Have a nice day ^PD",2026-01-03 23:46:32,positif
com.shopee.id,25f3e6ce-1b45-4cb1-b727-b89720eade82,Yusup Ngampon,5,2026-01-03 21:39:20,shopee bisa dipercaya,0,"Hai kak Yusup Ngampon,  makasih ya buat apresiasi kamu udh review dan kasih full star utk Shopee. yuk tingkatin terus pembelanjaan kamu dan jangan lupa pantengin terus updatean Shopee di sosmed resmi Shopee biar kamu ga ketinggalan update promo seru dari Shopee. Have a nice day ^PD",2026-01-03 23:47:23,positif
com.shopee.id,60928d6c-11f6-42c5-95eb-4ecc0218ae3e,mela sri kusumawati,5,2026-01-03 21:29:44,shopee banyak diskonnya dan aman,0,"Hai kak mela sri kusumawati,  makasih ya buat apresiasi kamu udh review dan kasih full star utk Shopee. yuk tingkatin terus pembelanjaan kamu dan jangan lupa pantengin terus updatean Shopee di sosmed resmi Shopee biar kamu ga ketinggalan update promo seru dari Shopee. Have a nice day ^PD",2026-01-03 23:48:01,positif
com.shopee.id,742b6ce6-0e88-4ab7-afce-3d647f8d21cf,olivia maizahra000,4,2026-01-03 21:28:17,"hey shoope bujang inam, aku betul betul muak ya kau tiap aku buka game apalah yang ada iklannya kau terus yang muncul, aku buka capcut kau juga muncul, aku buka liat fb kau juga muncul, tolong lah brisik kali iklan klen kek takut kali bangkrut prusahaan klen, padahal aku pake shopee juga nya tiap² hari aku pake kau buat gofud belanja ngumpulin koin, diam klen sikit jangan brisik kalau mau iklan itu, dimana² klen aja iklan yang muncul terutama di yutub itu jadi ga nyaman orang dibuatnya",0,"Hai kak olivia maizahra000, makasih ya buat bintangnya. maaf banget ya udah bikin kakak nggak nyaman dg iklan yg ada di aplikasi shopee. itu tujuannya biar kakak tahu produk & promo yg ada dan lagi berjalan di shopee. semoga kedepannya shopee bisa lebih baik lagi. kalau ada kendala terkait shopee bisa langsung DM IG @Shopee_id. Be happy^PD",2026-01-03 23:48:40,positif
com.shopee.id,753d188a-a48b-4020-bada-bde9a15c299d,Oni Cahyadi,5,2026-01-03 21:18:25,bgus,0,"Hi kak Oni Cahyadi, makasih banget yaa buat review dan bintang 5 nya. Semoga makin betah dan nyaman belanja lewat aplikasi Shopee yaa. Jangan lupa selalu pantengin promo menariknya di sosmed resmi dan aplikasi Shopee. Kalo ada pertanyaan, langsung hubungi kami via DM Instagram @shopeecare_id ya. Stay safe^NT",2026-01-03 22:30:24,positif
com.shopee.id,a9ebad49-0e33-4acf-9139-5dc6955e8133,Sugeng Pranowo,5,2026-01-03 21:17:25,sangat membantu,0,"Hi kak Sugeng Pranowo, makasih yaa buat review dan bintang 5 nya. Semoga makin betah dan nyaman belanja lewat aplikasi Shopee. Shopee akan selalu berusaha meningkatkan pelayanan untuk semua pelanggan. kalau ada pertanyaan, langsung hubungi kami via DM Instagram @shopeecare_id ya. Have a nice day^NT",2026-01-03 22:29:37,positif
com.shopee.id,1e74f271-021c-4108-8be9-876ed9cf77b9,Vetty Nia,3,2026-01-03 21:16:52,bisa ga sih kurir spx kalau antar paket yg 1 alamat sekalian aj jgn beda² kurir dan kalau anter pesanan jgn tengah MLM,38,"hi kak, maaf ya buat kendala kakak. saat ini kakak bisa memilih jasa kirim yang diinginkan sesuai dengan yang diaktifkan penjual ya. kalau kakak ada kendala/pertanyaan kakak bisa DM mimin lewat sosmed @Shopee_id/@Shopeecare yaa. Stay safe :)) ^PO",2024-09-10 17:13:45,netral
com.shopee.id,f49bf0d9-8201-4b50-8549-543f55549373,Chaaput Putri,5,2026-01-03 21:10:38,bagusss bngttt murwhhhh gak penipuan,0,"Hi kak Chaaput Putri, makasih banget yaa buat review dan bintang 5 nya. Semoga makin betah dan nyaman belanja lewat aplikasi Shopee yaa. Jangan lupa selalu pantengin promo menariknya di sosmed resmi dan aplikasi Shopee. Kalo ada pertanyaan, langsung hubungi kami via DM Instagram @shopeecare_id ya. Stay safe^NT",2026-01-03 22:29:11,positif
com.shopee.id,9d82fe94-3bdc-4fe7-b42c-c7084e40424f,Tiyo Banget,1,2026-01-03 21:09:46,udh kcewa sama pihak shopee kurir dan toko yg batalin psaanan tp malah aq yg d tuduh dan d beri sangsi sudah d jls kn dan q kirim bukti tp pihak shopee ttp gk trima klw saya yg salah saya bisa trima tp ini d batalin tnpa ada konfirmasi dan kurir main batali ja bahkan dy juga gk ada konfirmasi atau kbr taunya d batalin ap gk kcewa saya dgn perlakuan'a dan pihak shopee gk trima juga aq klaim juga ttp aq yg salah d buat bgus q hpus aj app taik ini,0,"Hi kak Tiyo Banget, maaf ya sudah buat kmu gak nyaman terkait kendala kamu. Agar bisa aku bantu, infoin detail kendala, username akun Shopee kamu dan nomor pesanannya ke kami melalui DM X @shopeecare. Stay safe ^NT",2026-01-03 22:28:40,negatif
com.shopee.id,f4c3a0e5-65c1-4829-99e8-3206a828f81c,Agoes SetyaNovanto,5,2026-01-03 20:59:08,ok,0,"Hi kak Agoes SetyaNovanto, makasih yaa buat review dan bintang 5 nya. Semoga makin betah dan nyaman belanja lewat aplikasi Shopee. Shopee akan selalu berusaha meningkatkan pelayanan untuk semua pelanggan. kalau ada pertanyaan, langsung hubungi kami via DM Instagram @shopeecare_id ya. Have a nice day^NT",2026-01-03 21:26:33,positif
com.shopee.id,8773f9a3-0916-4b32-9d92-473c720ac80f,Cantik Nyamieee,1,2026-01-03 20:56:25,vocer pengguna baru tidak bisa digunakan padalan blm dipakee🙂,0,"Hi kak Cantik Nyamieee, maaf ya sudah buat kmu gak nyaman terkait kendala kamu. Agar bisa aku bantu, infoin username akun Shopee kamu dan sreenshot kendala tidak bisa gunakan voucher yg kmu alami ke kami melalui DM X @shopeecare. Stay safe ^NT",2026-01-03 21:25:18,negatif
com.shopee.id,2e8b21ff-6e90-4319-b701-0bf3cc24620e,Moh Sholeh,5,2026-01-03 20:56:17,ok,0,"Hi kak Moh Sholeh, makasih yaa buat review dan bintang 5 nya. Semoga makin betah dan nyaman belanja lewat aplikasi Shopee. Shopee akan selalu berusaha meningkatkan pelayanan untuk semua pelanggan. kalau ada pertanyaan, langsung hubungi kami via DM Instagram @shopeecare_id ya. Have a nice day^NT",2026-01-03 21:26:01,positif
com.shopee.id,0195990c-0017-455e-98f7-963af4273808,Forumpemuda Antangtingang,1,2026-01-03 20:54:51,"luar bisa buruk nya kurir spx,begitu juga cs,nya",0,"Hai kak Forumpemuda Antangtingang, maaf ya udah buat risau terkait kendala yang kakak alami. Agar dapat kami prioritaskan pengecekan, infoin kendala kamu melalui DM ke Media Sosial X @shopeeID / @shopeecare ya kak, Stay safe ^ME",2025-12-28 09:14:02,negatif
com.shopee.id,75a8d3f6-870c-4f91-81f4-2d1a2a3906db,YAIZHA _ID,5,2026-01-03 20:53:30,min saya mau memberi saran untuk menambahkan metode pembayaran QRIS🙏🙏,0,"Hi kak YAIZHA _ID, maaf ya udah bikin km gak nyaman. Terkait masukan dari km, akan kami jadikan acuan untuk menjadikan Shopee lebih baik lagi. Kami selalu mencoba memberikan yg terbaik utk para pengguna Shopee. Bila km ada pertanyaan/kendala terkait Shopee bisa infoin detailnya ke DM Instagram @shopeecare_id. Stay Safe^NT",2026-01-03 21:22:25,positif
com.shopee.id,5612c5f2-66db-478c-9355-7096d2bdc74a,Nilam Cahya,1,2026-01-03 20:51:10,kenapa sih setiap saya mau nonton drakor itu pasti selalu ada iklan apk ini? risih tau g. ga mencet malah tiba tiba ke shopee kan aneh. mending di hapus dah lu apk gausah pke ada iklan lu segala. orang orang juga pada risih tau ga? bisa gasih? ga pas saya nonton drakor jg di apk lain tuh pasti ada aja iklan ni ni apk. ngeselin tau.,0,"Hai Kak Nilam Cahya, maaf atas kendala km. Aku infoin bahwa iklan di Aplikasi Shopee bertujuan utk menginfokan update promo-promo yg sdg berlangsung di Aplikasi Shopee. Utk masukan/saran nya, akan kmi jadikan feedback agar pelayanan Shopee semakin lbih baik kedepannya. Stay Safe^EX",2026-01-03 21:28:29,negatif
com.shopee.id,fc596eef-a38c-4cf8-b19a-2fd3f214f942,Maulana Ilham,5,2026-01-03 20:49:48,"kadang saya laper di jam 3 pagi tapi tiap mau pesen food pembayaran nya tidak bisa tunai,udah kaya roti o di stasiun Senen,kasian bgt nenek nya sampe nangis mo beli roti aja ga boleh pakai uang tunai",0,"Hi kak Maulana Ilham , maaf ya atas ketidaknyamanannya. Hal ini akan dijadikan masukan utk Shopee agar bisa lebih baik lagi buat kedepannya. Agar bisa aku bantu untuk cek, bisa infoin ke aku detail kendala kamu melalui DM Social Media ya kak @shopee_id / @shopeecare_id. Sehat selalu dan Terimakasih sudah menghubungi Shopee^GU",2026-01-03 21:42:03,positif
com.shopee.id,db742d74-46b2-4a6b-8c43-38b3d3149944,Nurhayati Nurhayati,1,2026-01-03 20:42:41,Saya top up gopay lewat Shopee pay transaksi berhasil namun karna gopay lagi limit jdi saldo gk masuk. Tapi ke Shopee pay nya gak balik lagi.. Dari pihak cs gopay tidak nerima saldo begitu.. Tapi saldo ke Shopee pay nya gk balik lagi. Kecewa saldo hangus,0,"Hi kak Nurhayati, maaf ya atas ketidaknyamanannya. Hal ini akan dijadikan masukan utk Shopee agar bisa lebih baik lagi buat kedepannya. Agar bisa aku bantu untuk cek, bisa infoin ke aku detail kendala kamu melalui DM Social Media ya kak @shopee_id / @shopeecare_id. Sehat selalu dan Terimakasih sudah menghubungi Shopee^GU",2026-01-03 21:41:00,negatif
com.shopee.id,1f389f10-be21-4376-91b0-09d7e39463d1,Mima Kicer,1,2026-01-03 20:33:56,foto meleee🤪,0,,,negatif
com.shopee.id,ba5cdb21-4b53-4d47-85b9-7b821951734b,Toge Asak,1,2026-01-03 20:33:29,setiap buka aplikasi selalu ke video. bikin jengkel... tolong di benahin. mau belanja bukan lihat video.. cukup bintang 1...,0,"Hi Kak Toge Asak, maaf bgt ya. Aku saranin kk bisa lakukan clear chace dg cara masuk ke Akun Shopee > menu ""Saya"" > ""Pengaturan Akun"" > ""Tentang"" > ""Hapus Cache"". Klo masih terkendala mohon hubungi kami dg memberikan ss review ini DM ke Social Media kita @Shopee_id / @Shopeecare_id ya untuk IG dan @ShopeeID / ShopeeCare untuk X. ya ^EX",2026-01-03 21:26:43,negatif
com.shopee.id,ad694f6a-73bc-46f6-8c6f-4d8a78360a60,Tedi Supriyanto Channel,5,2026-01-03 20:28:03,"perbanyak lagi promo di Shopee ,diskon belanja, semoga makin sukses shopee",0,"Hi kak Tedi Supriyanto Channel , makasih yaa untuk rating yang diberikan. Semoga kamu selalu senang berbelanja di Shopee ya kak. Yukk ceki-ceki selalu promo-promo yang berjalan di aplikasi Shopee biar kamu ga ketinggalan update promo seru. Have a nice day ^GU",2026-01-03 21:38:51,positif
com.shopee.id,1ecdb583-702a-4156-a9d2-04f0b2efa8ad,Rizal Umami,5,2026-01-03 20:23:45,bagus banget,0,"Hi kak Rizal Umami , makasih yaa untuk rating yang diberikan. Semoga kamu selalu senang berbelanja di Shopee ya kak. Yukk ceki-ceki selalu promo-promo yang berjalan di aplikasi Shopee biar kamu ga ketinggalan update promo seru. Have a nice day ^GU",2026-01-03 21:38:19,positif
com.shopee.id,3e775469-d331-4ae6-9ed8-b902f177d044,Joe Kotimah,1,2026-01-03 20:02:39,"setelah update gak bisa login,,tak uninstall trus download aplikasi shoppee berulang kali tetap gak bisa login,, tolong di bantu biar bisa login",0,"Hi kak Joe Kotimah , maaf ya atas ketidaknyamanannya. Hal ini akan dijadikan masukan utk Shopee agar bisa lebih baik lagi buat kedepannya. Agar bisa aku bantu untuk cek, bisa infoin ke aku detail kendala kamu melalui DM Social Media ya kak @shopee_id / @shopeecare_id. Sehat selalu dan Terimakasih sudah menghubungi Shopee^GU",2026-01-03 21:37:47,negatif
com.shopee.id,cd16b5be-3823-46c6-a481-9dbd22305e71,Marah Muthia,5,2026-01-03 19:53:12,Terimakasih dengan adanya shopee... belanja di shopee jadi sangat mudah dan gampang murah lagi...tinggal tunggu.,0,"Hai Kak Marah Muthia, makasih ya buat penilaiannya, semoga Shopee terus bisa kasih pelayanan yg terbaik buat kakak. Shopee juga akan terus tingkatkan pelayanan yg terbaik biar kakak makin nyaman, aman dan asik belanja/bertransaksi di Shopee. yuk pantengin terus sosmed shopee biar kakak tahu update info promo menariknya. Have a Nice day ka^EC",2026-01-03 20:37:34,positif
com.shopee.id,80dab42c-8bd3-4c57-9e81-dd7abc1bbe4b,iyon Raider,5,2026-01-03 19:44:58,segala nya hidup jadi lebih mudah,0,"Hai Kak iyon Raider, makasih ya buat penilaiannya, semoga Shopee terus bisa kasih pelayanan yg terbaik buat kakak. Shopee juga akan terus tingkatkan pelayanan yg terbaik biar kakak makin nyaman, aman dan asik belanja/bertransaksi di Shopee. yuk pantengin terus sosmed shopee biar kakak tahu update info promo menariknya. Have a Nice day ka^EC",2026-01-03 20:38:03,positif
com.shopee.id,3530fb7c-e358-4d48-b759-df7a02737a2d,Mizan Mizan,5,2026-01-03 19:37:20,ribet sekarang pengembalian dana nya. paket harus di antar tidak ada pilihan di jemput kurir,0,"Hai kak Mizan Mizan, mohon maaf atas ketidaknyamanannya terkait kendala km. Agar aku bisa bantu cek aku saranin kakak untuk meginformasikan detail kendala kakak ke DM Social Media kita @Shopee_id / @Shopeecare_id ya, Sehat selalu ^UP",2025-12-24 13:46:54,positif
com.shopee.id,f1887f83-fe4b-4497-a9f7-57b555e8744b,Amri Amri,5,2026-01-03 19:34:26,sangat membantu belanja jadi mudah,0,"Hai Kak Amri Amri, makasih ya buat penilaiannya, semoga Shopee terus bisa kasih pelayanan yg terbaik buat kakak. Shopee juga akan terus tingkatkan pelayanan yg terbaik biar kakak makin nyaman, aman dan asik belanja/bertransaksi di Shopee. yuk pantengin terus sosmed shopee biar kakak tahu update info promo menariknya. Have a Nice day ka^EC",2026-01-03 20:36:40,positif
com.shopee.id,3cda6350-a402-4dce-b6bc-8c6f9aa6af27,231 ros,1,2026-01-03 19:33:11,aplikasi tidak bisa block penjual2 yg TDK kita inginkan. atau penjual2 yg suka tipu2. laporan pun kurang ditanggapi oleh shopee.,0,,,negatif
com.shopee.id,9415c83d-5c4e-4613-8539-18e04c40f775,SULTONI,5,2026-01-03 19:28:10,bagus,0,"Hi kak SULTONI, makasih yaa buat review dan bintang 5 nya. Semoga makin betah dan nyaman belanja lewat aplikasi Shopee. Shopee akan selalu berusaha meningkatkan pelayanan untuk semua pelanggan. kalau ada pertanyaan, langsung hubungi kami via DM Instagram @shopeecare_id ya. Have a nice day^NT",2026-01-03 20:40:38,positif
com.shopee.id,ac1d646e-5f21-4838-a36f-a1474bb07a5f,38. Wahyu Cayoga,5,2026-01-03 19:22:33,mantap,0,"Hai Kak 38. Wahyu Cayoga, makasih ya buat penilaiannya, semoga Shopee terus bisa kasih pelayanan yg terbaik buat kakak. Shopee juga akan terus tingkatkan pelayanan yg terbaik biar kakak makin nyaman, aman dan asik belanja/bertransaksi di Shopee. yuk pantengin terus sosmed shopee biar kakak tahu update info promo menariknya. Have a Nice day ka^EC",2026-01-03 20:37:14,positif
com.shopee.id,4329c1d5-cc14-4529-bb8c-d1abdf0413ef,Siti Nurjanah,1,2026-01-03 19:17:11,setelah di update jadi gabisa liat live,0,"Hi kak Siti Nurjanah, maaf banget ya udah buat ga nyaman. Terkait kendala kamu, aku saranin kakak bisa clear cache aplikasi Shopee, pastiin kamu masih mempunyai RAM tersisa, jaringan internet stabil dan coba secara berkala ya kak. Bila masih berkendala, jangan sungkan untuk hubungi kami di DM Instagram @shopeecare_id. Stay safe^NT",2026-01-03 20:42:07,negatif
com.shopee.id,5bb3b2dc-4bf3-441f-9a2f-3ab5f2f0dd8f,Aria Tirta Wardana,5,2026-01-03 19:16:47,mantaf pokonya mah,0,"Hi kak Aria Tirta Wardana, makasih banget nih buat bintang 5 nya ya, moga kmu selalu setia sama Shopee ya, cuss kak belanja lagi, jangan lupa gunain voucher gratis ongkirnya ya biar belanja kakak makin menyenangkan. Kalau ada pertanyaan atau kendala terkait Shopee, boleh banget hubungi kami via DM Instagram @shopeecare_id ya. Stay safe^NT",2026-01-03 20:42:51,positif
com.shopee.id,f2dcf03f-c8d4-4df0-9c90-e0a85a6a152d,Arfan Efendi,5,2026-01-03 19:05:45,"Sangat bersyukur adanya shopee,sangat membantu belanja jadi praktis",0,"Hi kak Arfan Efendi, makasih banget yaa buat review dan bintang 5 nya. Semoga makin betah dan nyaman belanja lewat aplikasi Shopee yaa. Jangan lupa selalu pantengin promo menariknya di sosmed resmi dan aplikasi Shopee. Kalo ada pertanyaan, langsung hubungi kami via DM Instagram @shopeecare_id ya. Stay safe^NT",2026-01-03 20:41:12,positif
com.shopee.id,1738672e-3ad4-4965-9b7c-79eca99fd85d,Indra Irawansah,5,2026-01-03 18:51:09,cepat amanah👍👍👍,0,"Hai kak Indra Irawansah,  makasih ya buat apresiasi kamu udh review dan kasih full star utk Shopee. yuk tingkatin terus pembelanjaan kamu dan jangan lupa pantengin terus updatean Shopee di sosmed resmi Shopee biar kamu ga ketinggalan update promo seru dari Shopee. Have a nice day ^PD",2026-01-03 19:57:05,positif
com.shopee.id,737c7001-4425-40f2-9a1d-1a0dccbaff55,Sofiatul K,5,2026-01-03 18:49:11,oke top,0,Hi Kak Sofiatul K makasih ya untuk reviewnya. Kuy kepoin sosial media resmi shopee biar Kakak tau update promo yang saat ini tersedia hehe. Jangan sungkan chat aku di dm IG @ShopeeCare_ID  ya kalo kamu ada pertanyaan atau kendala seputar shopee. ^RB,2026-01-03 19:29:58,positif
com.shopee.id,58f9b040-ec63-4fc0-8dab-b789b608b7e2,Abiyyu Hanif,1,2026-01-03 18:46:32,sayang sekali spaylater saya tidak bisa digunakan,0,"Hi kak Abiyyu Hanif, maaf banget ya udah buat kamu ga nyaman. terkait kendala kamu, Aku infoin kamu bisa chat ke aku melalui DM IG @Shopeecare_ID dgn melampirkan SS halaman SPayLater dan username. Sehat selalu ^RB",2026-01-03 19:29:31,negatif
com.shopee.id,82549e7b-8638-4d46-af05-e45ed217aeb6,Hapsa Enal,5,2026-01-03 18:46:04,Toko online no 1 di Indonesia apapun yang kita mau berlanja pasti ada semua ada di Tante shopee👍,0,Hi Kak Hapsa Enal makasih ya untuk reviewnya. Kuy kepoin sosial media resmi shopee biar Kakak tau update promo yang saat ini tersedia hehe. Jangan sungkan chat aku di dm IG @ShopeeCare_ID  ya kalo kamu ada pertanyaan atau kendala seputar shopee. ^RB,2026-01-03 19:28:54,positif
com.shopee.id,aee535aa-6e2e-4860-b19d-bc4596944dd3,Listiyo Rini,1,2026-01-03 18:41:12,terlalu buruk. banyak syarat buat klaim voucher...,0,"Hi kak Listiyo Rini, maaf udah bikin ga nyaman terkait Shopee. Terima kasih utk feedbacknya. Shopee selalu berupaya untuk meningkatkan pelayanan kepada pengguna dan akan berusaha memberikan yang terbaik. Jika kakak ada kendala mengenai Shopee untuk detailnya jangan sungkan buat japri aku ke IG DM @Shopeecare_ID yah kak. Sehat selalu ^RB",2026-01-03 19:43:40,negatif
com.shopee.id,481dc26b-fe56-4fb7-bee5-4684de461ba6,Putri Nirwana,5,2026-01-03 18:40:41,belanja murah balasan cepat kadang kita pesan barang tak sesuai kita pulangin tanggapan terhadap konsumen bagus dan cepat puas,0,Hi Kak Putri Nirwana makasih ya untuk reviewnya. Kuy kepoin sosial media resmi shopee biar Kakak tau update promo yang saat ini tersedia hehe. Jangan sungkan chat aku di dm IG @ShopeeCare_ID  ya kalo kamu ada pertanyaan atau kendala seputar shopee. ^RB,2026-01-03 19:42:44,positif
com.shopee.id,b74bcfb1-adfc-45a0-9b16-3796516cdb0b,Dd,1,2026-01-03 18:37:25,jelek video nyala sendiri ga bisa diberhentikan.,0,,,negatif
com.shopee.id,bffebf77-8fcb-4bea-91b4-941a05643fd2,priyarahayuputri,1,2026-01-03 18:35:39,aku baru buka aplikasi apa langsung ke shopee,0,"Hi kak priyarahayuputri, maaf udah bikin ga nyaman terkait Shopee. Terima kasih utk feedbacknya. Shopee selalu berupaya untuk meningkatkan pelayanan kepada pengguna dan akan berusaha memberikan yang terbaik. Jika kakak ada kendala mengenai Shopee untuk detailnya jangan sungkan buat japri aku ke IG DM @Shopeecare_ID yah kak. Sehat selalu ^RB",2026-01-03 19:42:07,negatif
